time,TE_1003,q3,q1,slope,iqr,diff,temp,label
2019-06-24 00:49:00,-3.041505000000008,-2.887047083333327,-3.3574458333333297,-0.0008506424701036995,0.47039875000000286,0.2632038749999873,-2.9712933333333353,0.0
2019-06-24 00:50:00,-3.013411666666677,-2.887047083333327,-3.355290416666662,-0.0007128861024517506,0.46824333333333534,0.2635346944444319,-2.9712933333333353,0.0
2019-06-24 00:51:00,-3.068969999999986,-2.887047083333327,-3.3537879166666755,-0.0005776731637808018,0.4667408333333487,0.26401809722220954,-2.9712933333333353,0.0
2019-06-24 00:52:00,-3.0524883333333364,-2.887047083333327,-3.3534620833333246,-0.00043472601692098883,0.4664149999999978,0.26476601388887633,-2.9712933333333353,0.0
2019-06-24 00:53:00,-3.029283333333325,-2.887047083333327,-3.3520966666666556,-0.0002882613626621092,0.4650495833333288,0.2653205972222096,-2.9712933333333353,0.0
2019-06-24 00:54:00,-3.056769999999993,-2.887047083333327,-3.3466074999999993,-0.00014381537838961827,0.45956041666667247,0.2660279444444316,-2.9712933333333353,0.0
2019-06-24 00:55:00,-3.014026666666666,-2.887047083333327,-3.340815833333327,1.3554984550253537e-05,0.45376875000000005,0.26652649999998723,-2.9712933333333353,0.0
2019-06-24 00:56:00,-2.9633466666666592,-2.887047083333327,-3.3394224999999995,0.0001702623897856699,0.4523754166666727,0.2669839861110984,-2.9633466666666592,0.0
2019-06-24 00:57:00,-2.9487033333333343,-2.887047083333327,-3.3357737500000084,0.0003353624888970972,0.4487266666666816,0.2667549583333207,-2.9487033333333343,0.0
2019-06-24 00:58:00,-2.92368166666666,-2.887047083333327,-3.331341249999994,0.0004986228895953373,0.4442941666666673,0.26701938888887633,-2.92368166666666,0.0
2019-06-24 00:59:00,-2.8491933333333392,-2.879108749999993,-3.329357083333326,0.0006807289062419396,0.4502483333333327,0.26695820833332107,-2.8491933333333392,0.0
2019-06-24 01:00:00,-2.8876566666666648,-2.879108749999993,-3.3102845833333383,0.000847253083942898,0.4311758333333451,0.2674157916666545,-2.8491933333333392,0.0
2019-06-24 01:01:00,-2.9273383333333314,-2.879108749999993,-3.3031033333333326,0.0010070406785531556,0.4239945833333394,0.2675222499999879,-2.8491933333333392,0.0
2019-06-24 01:02:00,-2.9126866666666515,-2.879108749999993,-3.3014212500000006,0.001177567745575117,0.4223125000000074,0.26810701388887687,-2.8491933333333392,0.0
