time,TE_1003a,TE_1003b,TE_1003c,PT_4001,TE_1003,label
2019-07-09 04:30:00,60.35775666666667,61.0061,59.96824666666666,0.23623333333333332,60.163001666666666,0.0
2019-07-09 04:31:00,60.41515666666666,61.04272666666665,60.10381000000001,0.23538666666666666,60.25948333333333,0.0
2019-07-09 04:32:00,60.47619666666666,61.07081666666667,60.03785,0.23550000000000001,60.257023333333336,0.0
2019-07-09 04:33:00,60.60681666666667,61.07325666666666,60.07571666666667,0.23616666666666664,60.34126666666668,0.0
2019-07-09 04:34:00,60.666650000000004,61.137963333333325,60.14166000000001,0.2369066666666667,60.404155,0.0
2019-07-09 04:35:00,60.752133333333326,61.104996666666665,60.14531999999999,0.23646999999999999,60.448726666666666,0.0
2019-07-09 04:36:00,60.84616333333333,61.11964666666666,60.06350333333334,0.23646999999999999,60.45483333333333,0.0
2019-07-09 04:37:00,60.93651666666667,61.188033333333344,60.11845333333333,0.23730666666666667,60.52748499999999,0.0
2019-07-09 04:38:00,61.02564666666668,61.233216666666664,60.18561333333333,0.23627333333333334,60.60563,0.0
2019-07-09 04:39:00,61.10132999999999,61.24787666666666,60.249089999999995,0.23705333333333337,60.67520999999999,0.0
2019-07-09 04:40:00,61.208796666666665,61.29916000000001,60.35529,0.2366533333333333,60.77959833333333,0.0
2019-07-09 04:41:00,61.28452333333334,61.32601666666667,60.41390333333333,0.23646999999999999,60.84799166666667,0.0
2019-07-09 04:42:00,61.343120000000006,61.25032999999999,60.30402333333333,0.23629999999999998,60.77717666666667,0.0
2019-07-09 04:43:00,61.24420999999999,61.19657666666666,60.30524,0.23715000000000006,60.750908333333335,0.0
2019-07-09 04:44:00,61.18925999999999,61.13672999999999,60.28448,0.23753999999999997,60.706333333333326,0.0
2019-07-09 04:45:00,61.19414,61.19414,60.38096000000001,0.23827333333333334,60.77900166666666,0.0
2019-07-09 04:46:00,61.03419333333333,61.08912333333333,59.986573333333325,0.23774666666666666,60.507331666666666,0.0
2019-07-09 04:47:00,59.89622333333333,59.80464333333334,57.34679,0.23784333333333338,58.57327166666667,0.0
2019-07-09 04:48:00,58.097676666666665,58.13798666666667,55.99756999999999,0.23766666666666666,57.04762333333333,0.0
2019-07-09 04:49:00,56.68866333333333,57.029320000000006,55.52746333333334,0.23803,56.10806333333333,0.0
2019-07-09 04:50:00,55.82175,56.332119999999996,55.34433000000001,0.23782666666666666,55.583040000000004,0.0
2019-07-09 04:51:00,55.335789999999996,55.90598666666667,55.21369000000001,0.2380066666666667,55.27474000000001,0.0
2019-07-09 04:52:00,55.04518000000001,55.61171666666666,55.122096666666664,0.23839333333333332,55.08363833333334,0.0
2019-07-09 04:53:00,54.86079000000001,55.49451666666666,55.103776666666676,0.23840666666666666,54.982283333333335,0.0
2019-07-09 04:54:00,54.72039,55.36878333333333,54.98655666666667,0.23771333333333333,54.85347333333334,0.0
2019-07-09 04:55:00,54.61174333333333,55.28452666666667,55.01464000000001,0.23746999999999996,54.813191666666675,0.0
2019-07-09 04:56:00,54.54578333333334,55.25521333333334,55.00487666666667,0.23648,54.775330000000004,0.0
2019-07-09 04:57:00,54.52503333333333,55.27839333333333,55.01342333333334,0.23580666666666664,54.76922833333333,0.0
2019-07-09 04:58:00,54.50916333333333,55.18195,54.943813333333345,0.23613333333333333,54.72648833333333,0.0
2019-07-09 04:59:00,54.48475333333334,55.20268000000001,55.01220333333334,0.23716000000000004,54.74847833333334,0.0
2019-07-09 05:00:00,54.483533333333334,55.080583333333344,54.84125,0.23700000000000007,54.66239166666666,0.0
2019-07-09 05:01:00,54.492079999999994,55.09279333333333,54.79729,0.23700000000000007,54.64468499999999,0.0
2019-07-09 05:02:00,54.47864666666666,55.12942666666666,54.83880333333334,0.23677000000000004,54.658725000000004,0.0
2019-07-09 05:03:00,54.46399666666667,55.144073333333345,54.88765000000001,0.23526666666666665,54.675823333333334,0.0
2019-07-09 05:04:00,54.46277666666666,55.16484333333333,54.85102000000001,0.23443999999999998,54.656898333333345,0.0
2019-07-09 05:05:00,54.45301,55.07326,54.807059999999986,0.23476333333333332,54.63003499999999,0.0
2019-07-09 05:06:00,54.40416,55.15018333333333,54.91939333333334,0.23550000000000001,54.661776666666675,0.0
2019-07-09 05:07:00,54.44934666666666,55.168506666666666,54.94381666666667,0.2353166666666667,54.69658166666667,0.0
2019-07-09 05:08:00,54.43469333333332,55.19048000000001,54.95969,0.13762333333333335,54.69719166666667,0.0
2019-07-09 05:09:00,54.43102333333334,55.18072333333333,54.938930000000006,0.014833333333333336,54.68497666666668,0.0
2019-07-09 05:10:00,54.54580000000001,55.38219000000001,55.310143333333336,0.0007,54.916981666666665,0.0
2019-07-09 05:11:00,55.15872999999999,56.12821666666667,56.60197333333334,0.0007,55.64347333333334,0.0
